"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Czechia","CZE","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13281.874","13575.234","13259.872","15005.364","17267.903","17564.93","17601.6","17696.942","17176.228","18397.339","17777.616","17960.966","17836.288","17641.937","17392.581","16578.507","16428.16","15584.75","18481.68","15595.751","15702.094","15911.113","14158.287","14847.683","16068.794","","","","","",
"Germany","DEU","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132276.024","130255.507","136815.77","140141.739","154135.011","172374.669","164783.979","166573.475","164893.989","164567.626","173126.404","173082.4","173779.13","174490.528","178146.527","181615.509","175198.259","176727.398","166577.142","173845.136","159397.156","159910.536","167427.886","145147.194","149224.898","161080.309","","","","","",
"Djibouti","DJI","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Dominica","DMA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Denmark","DNK","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.336","216.353","1287.117","2130.527","2706.246","3171.955","3615.662","4162.045","4712.095","4954.117","5610.51","6270.57","7260.66","8555.111","9006.152","9783.556","10285.935","10190.593","10604.964","10597.63","10674.637","10612.298","10076.916","10388.611","9303.179","9328.848","8921.811","10128.254","8514.774","7979.392","7594.357","6420.917","6534.594","6593.266","","","","","",
"Dominican Republic","DOM","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","568.385","238.355","473.043","590.387","1004.758","927.751","993.757","1496.136","1679.486","1991.181","2038.852","2005.849","2027.851","1914.174","","","","","",
"Algeria","DZA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","451.041","689.396","605.055","1191.775","1778.495","1851.835","1793.163","1884.838","2478.892","135.679","674.728","3138.952","3149.953","2453.223","4462.739","6068.885","3608.328","23875.837","8173.743","25500.318","11173.349","7176.319","16622.511","30535.109","27722.52","33113.01","40149.983","39005.879","36703.003","38939.873","38459.496","31957.905","36127.284","37418.068","47260.296","50608.267","39038.882","54685.971","50963.966","39742.946","41063.066","44689.729","44062.672","41242.749","61260.902","49346.819","51117.98","51591.023","54938.994","53409.855","56768.827","64168.833","65503.621","73893.717","78833.166","78741.491","","","","","",
"East Asia & Pacific (excluding high income)","EAP","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","6909.80021122576","8016.72829317718","7782.4977775424","7586.0463773326","7506.71023494017","8436.07647439427","8930.98288646128","9214.32625214851","9297.44030608343","9063.20979044865","8160.28893179203","10437.0546282312","11999.9828950938","15415.1314397526","18856.5792581327","23590.4485279568","26840.2873520821","31720.6811469246","35669.3292442144","36725.0572321672","41297.3738205608","39734.4455536982","42451.5205524326","42329.3632296012","56721.7169013712","63469.9835535411","63969.7180560331","70414.4422696523","70314.4953691539","73831.1455718755","94027.8229466638","104069.234586711","116188.100280646","135421.579106886","146960.188041459","172981.077343876","186897.569617881","195052.081117244","169475.227237232","213801.55918495","200799.315939807","229048.873634032","222649.130432","249545.74702303","263185.752695564","280685.511324624","310398.604762632","343694.964555695","370458.86757802","404485.151998964","447381.126595075","495552.46554724","536877.996247","580279.019701797","616583.553718857","668375.023906273","693937.131834206","","","","","",
"Early-demographic dividend","EAR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","47221.1522230299","50274.3579041794","58679.0595141113","67492.3243588967","72616.2135269949","79841.4236809827","85518.0611668724","95436.6303285124","106252.263030362","106865.591334234","109968.716561208","127484.439634406","139050.217582139","143631.675328747","147778.329393111","152131.871941926","191191.645448752","199925.198238725","248617.070804002","266454.14422659","246123.311733271","259765.588360225","348131.058665875","367641.614996271","396466.21005294","430339.592682866","461260.309656478","530958.759491012","563694.040343195","618752.696649189","610263.656209518","666729.699201631","713985.05040491","729433.887672728","777428.682434862","805407.522564501","836119.952399798","900979.353180204","875434.107835332","898407.374542548","972879.050812587","1037035.74163769","1119302.6314714","1188762.27902131","1258000.71750259","1297368.30381986","1352468.4316561","1384398.81652804","1478348.42824588","1536786.79218083","1548275.46167584","1562035.94504577","1614695.52337143","1755578.47776277","1796097.57422327","","","","","",
"East Asia & Pacific","EAS","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","10875.7804993925","11757.6005398838","12202.2790218409","13050.1829069287","13856.6337131899","14516.1145127026","15311.2599338294","16464.4092175488","21039.3217353112","25432.597199418","29498.2385611168","36754.5893064931","45768.2502375121","54331.4142777202","63211.0430759359","75921.7570034448","94380.9601822933","102489.90421689","115889.394382416","115833.547660415","123190.292964335","127535.440115139","162989.321939822","182418.389975603","186026.380874907","199910.161982008","208452.888400347","219952.997144618","253331.812933431","268612.954794712","287560.204009168","314791.144262646","340724.143965111","375697.344106974","407112.554820015","430323.206926954","408758.622008941","468760.901150694","469788.312214923","509577.475472971","515300.044626419","552316.302754129","576307.639970805","597629.181411258","657646.190460742","722778.159969775","760302.5999142","786416.970017011","867208.417576027","958382.287761566","1016039.14357196","1070728.09634344","1107329.77898205","1138530.04946193","1178161.83037359","","","","","",
"Europe & Central Asia (excluding high income)","ECA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","879682.519699747","936678.991253488","979885.818477876","1052270.57609316","1115019.98286002","1197910.10042968","1297341.26612628","1422519.26380217","1376550.15766638","1585890.66122939","1696430.75569762","1706963.30343657","1757853.3985779","1766760.11680009","1262888.90553054","1218097.38704182","1120833.06072012","1093091.78881912","1108579.927045","1074468.35508686","1067241.29583363","1097278.4253852","1111274.08815879","1135709.25981391","1134335.54304563","1205676.49532087","1232294.10409979","1255230.00422824","1274133.38094013","1312518.14062664","1323733.31964548","1217910.30501893","1351053.76066085","1395822.48871931","1361779.56342985","1346962.13366973","1342627.65831402","1265736.7147587","1270486.97595073","","","","","",
"Europe & Central Asia","ECS","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","1404203.54936622","1484787.44633226","1527524.45736566","1609759.02947119","1648544.73688943","1742249.67711875","1849768.76631212","1991986.07270105","1941780.32985548","2140530.30322793","2247599.10342336","2310428.47594087","2371303.45481227","2407678.89750257","1950177.1122216","1934532.04703065","1837013.23110927","1867820.10199103","1960344.00674323","1912903.41764737","1934419.13630918","1993052.20508877","2030760.17326528","2084162.88902968","2082613.70125367","2194505.63264705","2243408.32677638","2288533.95356611","2295538.49543906","2323449.23262957","2361728.71286385","2191534.29333967","2396643.69219092","2336903.55518523","2281275.17694689","2252603.29777151","2146805.57285436","2407395.61100006","2467113.85752093","","","","","",
"Ecuador","ECU","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","33.003","33.003","33.003","33.003","40.337","66.006","66.006","73.34","73.34","95.342","95.342","84.341","73.34","132.012","172.349","201.685","194.351","187.017","190.684","95.342","190.684","363.033","509.713","601.388","465.709","535.382","484.044","465.709","495.045","451.041","462.042","432.706","473.043","480.377","476.71","931.418","1136.77","894.748","762.736","891.081","777.404","1345.789","1455.799","2405.552","2636.573","2783.253","3278.298","2867.594","2999.606","","","","","",
"Egypt, Arab Rep.","EGY","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","99.009","95.342","106.343","106.343","106.343","135.679","165.015","161.348","135.679","168.682","80.674","88.008","729.733","2097.524","3080.28","5533.503","3080.28","3663.333","4085.038","4202.382","5353.82","6886.626","8049.065","9992.575","11532.715","12321.12","13025.184","14917.356","16131.133","18525.684","20175.834","26032.033","27729.854","25082.28","26314.392","31649.877","40751.371","43395.278","53013.819","58261.296","57670.909","68679.243","73893.717","81194.714","83380.246","81854.774","82016.122","92756.765","92995.12","90472.224","81766.766","84219.989","94901.96","","","","","",
"Euro area","EMU","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Spain","ESP","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","3.667","3.667","7.334","14.668","7.334","3.667","128.345","165.015","817.741","1628.148","2159.863","2071.855","2541.231","3314.968","3069.279","3091.281","3509.319","3989.696","4411.401","4792.769","5042.125","4789.102","5386.823","5027.457","5489.499","7513.683","10131.921","11382.368","12823.499","13410.219","13153.529","14422.311","17685.941","19794.466","25900.021","26589.417","30436.1","34858.502","37561.081","42947.904","48906.779","57652.574","68352.88","71535.836","72793.617","79955.268","71513.834","71297.481","66273.691","65444.949","59922.447","54201.927","56200.442","57348.213","","","","","",
"Estonia","EST","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1642.816","814.074","1169.773","1334.788","1470.467","1430.13","1356.79","1320.12","1514.471","1628.148","1364.124","1558.475","1774.828","1829.833","1851.835","1840.834","1763.827","1202.776","1287.117","1151.438","1250.447","1272.449","997.424","894.748","979.089","","","","","",
"Ethiopia","ETH","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"European Union","EUU","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","582217.431297489","566362.832323431","577325.689764806","570781.79766365","620184.506683501","674024.562762957","655907.540136835","674934.213613099","690157.02248671","708444.974431445","733763.644235961","739041.276670173","777296.761355209","797664.894329027","825515.798637145","824313.997936597","810245.211754032","824582.289836108","775010.767362118","832561.217422928","765591.149027239","751448.858214671","738034.263239133","650729.138953127","694189.836954301","731992.548066787","","","","","",
"Fragile and conflict affected situations","FCS","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","52967.2457914535","67134.8398150119","67775.4792987772","74598.981426659","78219.6152088004","88713.4245313022","87954.4164250296","85106.6206430603","96198.402258408","100863.495593174","115548.09535888","115562.021010625","124516.215083028","124739.025510957","129348.416238741","134322.820902343","91991.7488138988","110179.527032582","124702.63739155","131869.29981511","139767.992070081","146270.405202176","166830.502318948","162998.642460701","136496.451342049","148306.64127968","144244.748292355","149769.28501982","156039.286523688","167194.004000605","178701.833475573","178018.348752807","179000.431960321","175657.745079701","188606.227729065","179202.424912424","178582.207355734","179000.180056982","181229.36779697","191754.827918","185098.734069348","","","","","",
"Finland","FIN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","869.079","1419.129","1525.472","1719.823","1870.17","1881.171","1767.494","1404.461","1323.787","1283.45","1463.133","1862.836","2262.539","2995.939","3208.625","4264.721","4998.121","5284.147","5478.498","5687.517","6288.905","6501.591","6794.951","6655.605","7638.361","7645.695","7858.381","8511.107","8456.102","9376.519","9068.491","8261.751","8899.809","8547.777","8844.804","7979.392","8789.799","7697.033","6882.959","6541.928","5757.19","5122.799","4715.762","","","","","",
"Fiji","FJI","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.667","0","0","0","0","0","0","","","","","",
"France","FRA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","5691.184","7931.721","9325.181","9592.872","10047.58","10080.583","10601.297","12071.764","14312.301","16604.176","18881.383","22321.029","26457.405","31129.163","32375.943","36079.613","38774.858","40399.339","43945.328","48507.076","49137.8","50131.557","48338.394","53149.498","53673.879","55870.412","55723.732","52650.786","52412.431","54040.579","59621.753","65316.604","65180.925","66666.06","63637.118","67740.491","74861.805","71774.191","76526.623","78026.426","81917.113","85998.484","85851.804","90050.519","91953.692","93963.208","90747.249","88147.346","91348.637","88088.674","97428.523","84839.712","87534.957","89339.121","74652.786","","","","","","","",
"Faroe Islands","FRO","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Micronesia, Fed. Sts.","FSM","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Gabon","GAB","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","14.668","14.668","18.335","18.335","18.335","22.002","22.002","33.003","47.671","47.671","36.67","179.683","198.018","909.416","1052.429","311.695","95.342","99.009","69.673","55.005","29.336","135.679","220.02","179.683","77.007","95.342","172.349","220.02","337.364","176.016","205.352","209.019","198.018","205.352","194.351","256.69","242.022","249.356","231.021","231.021","234.688","245.689","256.69","271.358","267.691","278.692","289.693","311.695","348.365","462.042","619.723","696.73","715.065","704.064","1019.426","1019.426","1023.093","","","","","",
"United Kingdom","GBR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","150.347","150.347","216.353","289.693","513.38","1686.82","1650.15","2779.586","6270.57","12262.448","23124.102","37256.72","52702.124","57040.185","68217.201","71440.494","74099.069","79075.188","81590.75","89265.781","88495.711","89680.152","93391.156","97248.84","99691.062","108029.82","108356.183","107597.114","105950.631","104795.526","108110.494","116529.926","116152.225","132331.029","137919.537","149144.224","173977.148","174567.535","181802.526","192840.196","200174.196","198454.373","196635.541","196697.88","200980.936","195759.128","185660.21","187724.731","194446.342","178879.927","194259.325","161109.645","152044.821","150666.029","137281.479","141322.513","158960.783","","","","","",
"Georgia","GEO","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9064.824","6901.294","4576.416","1690.487","1452.132","1752.826","1745.492","1580.477","2181.865","1859.169","1554.808","1767.494","2383.55","2794.254","3644.998","3289.299","2478.892","2486.226","2324.878","3454.314","3773.343","3531.321","4198.715","4616.753","4330.727","","","","","",
"Ghana","GHA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.001","810.407","1584.144","803.073","601.388","1279.783","2442.222","1419.129","","","","","",
"Gibraltar","GIB","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Guinea","GIN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Gambia, The","GMB","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","","","","","",
"Guinea-Bissau","GNB","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Equatorial Guinea","GNQ","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1620.814","2291.875","2599.903","3446.98","4382.065","4283.056","3410.31","4730.43","4503.076","4609.419","5328.151","5137.467","4873.443","4404.067","3516.653","3402.976","","","","","",
"Greece","GRC","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","216.353","157.681","172.349","165.015","205.352","234.688","264.024","308.028","315.362","311.695","289.693","212.686","110.01","99.009","113.677","392.369","1661.151","2790.587","3905.355","3854.017","4125.375","4642.422","5104.464","5390.49","6292.572","7704.367","8030.73","6805.952","7407.34","9097.827","8386.429","7411.007","5691.184","6131.224","7994.06","","","","","",
"Grenada","GRD","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Greenland","GRL","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Guatemala","GTM","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.336","58.672","62.339","33.003","0","22.002","36.67","25.669","18.335","18.335","14.668","18.335","18.335","18.335","22.002","22.002","22.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Guam","GUM","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"High income","HIC","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","765328.899169651","780263.726769811","835649.645077163","883636.630517271","948856.572451988","987921.185384315","1069945.67465971","1132833.31247709","1233377.0539976","1353956.02006242","1451253.85447349","1545147.53436934","1629907.21218577","1660076.65795737","1648250.84413215","1602741.34943047","1674851.0977433","1657927.66727757","1718086.51898755","1806479.69158909","1836172.17837905","1834591.51365101","1721183.82151793","1683509.14368196","1790769.50484191","1811959.10767326","1772296.38526637","1842565.66930075","1914478.98337657","2027197.04307969","2138859.08348611","2239284.91857275","2279205.37894836","2378210.06753996","2433240.11524802","2501216.67471591","2608428.52663986","2628647.78835774","2638659.42384391","2755374.43546286","2876144.22751263","2831128.79240254","2918549.85849088","2964645.33966117","3010976.73532926","3057027.98253121","3085573.63676414","3195432.38329099","3264583.30481462","3182811.51837673","3389443.31227836","3405753.43871459","3489227.95032298","3528860.46594664","3513526.45692558","3771802.2610721","3882613.38377805","","","","","",
"Hong Kong SAR, China","HKG","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55.005","3146.286","4917.447","4613.086","5086.129","4587.417","4697.427","4576.416","2922.599","4224.384","4220.717","4462.739","3854.017","4576.416","5177.804","6483.256","5273.146","4888.111","4759.766","4649.756","6087.22","6241.234","","","","","",
"Honduras","HND","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4825.772","5093.463","4792.769","4429.736","4965.118","5144.801","4946.783","5016.456","5060.46","5302.482","5427.16","5397.824","5628.845","5427.16","5383.156","6186.229","5900.203","5504.167","6028.548","5885.535","5526.169","5225.475","4624.087","4767.1","4972.452","","","","","",
"Haiti","HTI","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Hungary","HUN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","1012.092","927.751","957.087","1349.456","1719.823","2343.213","3201.291","4136.376","5331.818","6373.246","6270.57","7000.303","7656.696","9050.156","9578.204","11041.337","13527.563","14194.957","15511.41","16622.511","17916.962","18342.334","19116.071","18606.358","19163.742","18195.654","19303.088","19163.742","18965.724","19310.422","20414.189","20241.84","17795.951","19149.074","19339.758","21011.91","23446.798","22236.688","22390.702","22684.062","22115.677","24532.23","24759.584","27223.808","26824.105","27700.518","26241.052","24517.562","24187.532","20960.572","22482.377","21422.614","19185.744","17645.604","15991.787","17154.226","18386.338","","","","","",
"IBRD only","IBD","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","180061.925826479","223328.530494313","272189.06994173","319358.820464514","378140.518064744","433410.468557024","477763.884815198","524104.803302592","564813.689711868","612286.802769106","605817.427558364","667529.843393284","704041.743193979","755233.781120225","808477.781301103","879105.298450937","959559.900139967","1014795.37389224","1098066.33926376","1158144.4730148","1219735.03073711","1269040.05220049","1335681.09545242","1435110.14588741","1566159.85743413","1689455.36118796","1668493.73027817","1882345.94622961","2000909.87459064","2076019.73954295","2110898.3221163","2139950.76597869","1692822.43049734","1691182.50771716","1641368.45242405","1694499.34638802","1751153.32945876","1733365.39792508","1737802.47391493","1826758.3244101","1838937.55979783","1915691.76600853","1948470.01739859","2091759.18806423","2185272.99656988","2304229.18645379","2395635.23169277","2495517.59398958","2572315.23824269","2554703.83238032","2797378.32002124","2893565.10451521","2917103.49649301","2995155.18069717","3060772.96349115","3081894.58337693","3159443.54919524","","","","","",
"IDA & IBRD total","IBT","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","194103.59360314","240634.564545236","293336.523276455","344521.701157343","408360.068791647","468419.846016436","516774.263605976","567522.70860782","612078.401248426","665150.865897364","655791.373814351","722430.602260489","756241.045059352","812062.313035997","870315.525614311","945730.473018601","1032653.99396385","1100527.71071413","1186195.22870767","1247917.3515197","1315957.41216566","1381211.00957109","1453731.2051893","1553702.45996166","1694286.7128015","1829950.1256008","1811918.19492896","2039066.60801347","2170212.72872651","2256573.0965229","2295773.14247261","2332465.89382643","1862231.13831675","1867817.47426705","1815099.04317179","1871965.98853734","1937963.41251933","1926045.09891429","1947552.90034061","2044869.90519561","2060537.55641566","2140950.0394028","2190953.4883144","2355822.29568628","2462168.24913959","2582779.70034102","2684587.50841186","2789692.16776278","2871065.70671282","2841031.52148574","3106883.62829805","3226797.77014212","3249297.48928328","3316034.90785761","3391541.79756089","3423167.18857116","3488445.55444712","","","","","",
"IDA total","IDA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182691.767694619","192232.121110645","189592.023309983","193247.158712035","204190.20255491","212325.031493815","234655.836486422","243545.185799881","247842.630499866","250829.831711374","272730.533355114","297722.076450121","312384.566050472","311734.930883039","323248.464927387","327730.531845087","331930.800002856","316016.616733682","340764.935914935","369630.52513457","367723.190497973","351083.682600573","362522.723402875","375799.378692939","357918.125130314","","","","","",
"IDA blend","IDB","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123822.603434883","131686.859040971","129475.16350548","128949.532025382","134994.294046514","138900.140275553","152598.905310734","158384.894910895","160451.030959589","162042.662419207","175759.852632244","194073.739299902","200439.069646445","198835.589482812","202933.372123207","205565.347139271","209232.55482757","189569.22119416","199602.604605381","223982.072218573","225607.907970372","211370.750729439","216514.523889594","217014.781043994","203507.837875209","","","","","",
